,State,Year,Quarter,Brand,Count,Percentage
924,chhattisgarh,2018,1,Xiaomi,161753,0.238130149883035
925,chhattisgarh,2018,1,Samsung,125715,0.18507558927837967
926,chhattisgarh,2018,1,Vivo,103265,0.1520250624573987
927,chhattisgarh,2018,1,Oppo,62998,0.09274463646628772
928,chhattisgarh,2018,1,Micromax,53452,0.07869116969421269
929,chhattisgarh,2018,1,Realme,40116,0.05905812623387407
930,chhattisgarh,2018,1,OnePlus,15860,0.023348835428987004
931,chhattisgarh,2018,1,Apple,15418,0.02269813017932671
932,chhattisgarh,2018,1,Lenovo,13258,0.019518213122163286
933,chhattisgarh,2018,1,Motorola,12182,0.017934143328872616
934,chhattisgarh,2018,1,Others,75246,0.11077594392746255
935,chhattisgarh,2018,2,Xiaomi,229221,0.24111394535461644
936,chhattisgarh,2018,2,Samsung,174661,0.1837231440818366
937,chhattisgarh,2018,2,Vivo,152196,0.16009256580850448
938,chhattisgarh,2018,2,Oppo,90864,0.09557840481762958
939,chhattisgarh,2018,2,Micromax,73053,0.0768432955531596
940,chhattisgarh,2018,2,Realme,54968,0.057819970021300654
941,chhattisgarh,2018,2,Apple,20055,0.021095537381334316
942,chhattisgarh,2018,2,OnePlus,19998,0.02103557998264391
943,chhattisgarh,2018,2,Lenovo,17504,0.01841218081889184
944,chhattisgarh,2018,2,Motorola,16136,0.01697320325032214
945,chhattisgarh,2018,2,Others,102019,0.10731217292976043
946,chhattisgarh,2018,3,Xiaomi,298538,0.24514695448812276
947,chhattisgarh,2018,3,Samsung,222989,0.18310926660710533
948,chhattisgarh,2018,3,Vivo,205795,0.16899027091654403
949,chhattisgarh,2018,3,Oppo,119608,0.09821710111414757
950,chhattisgarh,2018,3,Micromax,92998,0.0763660789363044
951,chhattisgarh,2018,3,Realme,70527,0.05791383093336136
952,chhattisgarh,2018,3,OnePlus,23810,0.019551778957326047
953,chhattisgarh,2018,3,Apple,23566,0.01935141633382384
954,chhattisgarh,2018,3,Motorola,19369,0.015905014977927266
955,chhattisgarh,2018,3,Lenovo,18890,0.015511680155560228
956,chhattisgarh,2018,3,Others,121702,0.09993660657977717
957,chhattisgarh,2018,4,Xiaomi,378100,0.23930410038493719
958,chhattisgarh,2018,4,Samsung,280138,0.17730275607943807
959,chhattisgarh,2018,4,Vivo,275135,0.1741362963750587
960,chhattisgarh,2018,4,Oppo,155513,0.09842607395705565
961,chhattisgarh,2018,4,Micromax,154018,0.09747987022768383
962,chhattisgarh,2018,4,Realme,91037,0.05761842736509793
963,chhattisgarh,2018,4,Apple,28128,0.017802554180448328
964,chhattisgarh,2018,4,OnePlus,27785,0.01758546529805734
965,chhattisgarh,2018,4,Motorola,22980,0.014544322208002796
966,chhattisgarh,2018,4,Lenovo,22246,0.014079764657929946
967,chhattisgarh,2018,4,Others,144918,0.09172036926629021
968,chhattisgarh,2019,1,Xiaomi,454437,0.23806248421864343
969,chhattisgarh,2019,1,Vivo,344150,0.1802872652179425
970,chhattisgarh,2019,1,Samsung,336551,0.17630643439303723
971,chhattisgarh,2019,1,Oppo,192191,0.10068164983147344
972,chhattisgarh,2019,1,Micromax,187241,0.09808853066009814
973,chhattisgarh,2019,1,Realme,109520,0.05737341649475247
974,chhattisgarh,2019,1,Apple,32769,0.017166448914504598
975,chhattisgarh,2019,1,OnePlus,31894,0.01670806926299886
976,chhattisgarh,2019,1,Motorola,25968,0.013603660331772573
977,chhattisgarh,2019,1,Lenovo,24737,0.012958785644911357
978,chhattisgarh,2019,1,Others,169440,0.0887632550298654
979,chhattisgarh,2019,2,Xiaomi,521922,0.2382045999527171
980,chhattisgarh,2019,2,Vivo,406013,0.18530386578952893
981,chhattisgarh,2019,2,Samsung,388144,0.17714847476068726
982,chhattisgarh,2019,2,Oppo,225563,0.10294669352726024
983,chhattisgarh,2019,2,Micromax,208017,0.09493871932657437
984,chhattisgarh,2019,2,Realme,126313,0.057649107785890524
985,chhattisgarh,2019,2,Apple,37139,0.01695019684482348
986,chhattisgarh,2019,2,OnePlus,35168,0.016050634713879
987,chhattisgarh,2019,2,Motorola,28701,0.013099103358821688
988,chhattisgarh,2019,2,Lenovo,27225,0.01242545865802308
989,chhattisgarh,2019,2,Others,186861,0.08528314528179434
990,chhattisgarh,2019,3,Xiaomi,582178,0.2390817795715749
991,chhattisgarh,2019,3,Vivo,463726,0.1904373530322481
992,chhattisgarh,2019,3,Samsung,424913,0.1744981023039287
993,chhattisgarh,2019,3,Oppo,254200,0.10439176397441047
994,chhattisgarh,2019,3,Micromax,225367,0.09255097825185273
995,chhattisgarh,2019,3,Realme,145376,0.059701247362485825
996,chhattisgarh,2019,3,Apple,40822,0.016764282411342975
997,chhattisgarh,2019,3,OnePlus,38300,0.01572857812832384
998,chhattisgarh,2019,3,Motorola,30550,0.012545902397396695
999,chhattisgarh,2019,3,Lenovo,26475,0.010872430964683388
1000,chhattisgarh,2019,3,Others,203151,0.0834275816017524
1001,chhattisgarh,2019,4,Xiaomi,649776,0.23837118016068087
1002,chhattisgarh,2019,4,Vivo,534907,0.19623133643934113
1003,chhattisgarh,2019,4,Samsung,473054,0.17354048204262812
1004,chhattisgarh,2019,4,Oppo,290835,0.10669320224513004
1005,chhattisgarh,2019,4,Micromax,243335,0.08926776477493671
1006,chhattisgarh,2019,4,Realme,169406,0.06214681389632782
1007,chhattisgarh,2019,4,Apple,44369,0.016276826002421217
1008,chhattisgarh,2019,4,OnePlus,41107,0.015080157012362889
1009,chhattisgarh,2019,4,Motorola,32554,0.011942477713782604
1010,chhattisgarh,2019,4,Lenovo,27622,0.010133167027403793
1011,chhattisgarh,2019,4,Others,218935,0.08031659268498477
1012,chhattisgarh,2020,1,Xiaomi,711639,0.23591648165564777
1013,chhattisgarh,2020,1,Vivo,613952,0.20353212196836917
1014,chhattisgarh,2020,1,Samsung,521671,0.1729399132169308
1015,chhattisgarh,2020,1,Oppo,328835,0.10901256991991015
1016,chhattisgarh,2020,1,Micromax,253971,0.08419429621277996
1017,chhattisgarh,2020,1,Realme,196352,0.06509293757937627
1018,chhattisgarh,2020,1,Apple,47890,0.015876083669513576
1019,chhattisgarh,2020,1,OnePlus,43526,0.01442936767173205
1020,chhattisgarh,2020,1,Motorola,34414,0.011408635276730847
1021,chhattisgarh,2020,1,Lenovo,29426,0.00975505612986232
1022,chhattisgarh,2020,1,Others,234811,0.07784253669914705
1023,chhattisgarh,2020,2,Xiaomi,796390,0.23411818589640698
1024,chhattisgarh,2020,2,Vivo,714180,0.20995055940367902
1025,chhattisgarh,2020,2,Samsung,579423,0.17033546582284287
1026,chhattisgarh,2020,2,Oppo,377290,0.110913560387317
1027,chhattisgarh,2020,2,Micromax,282770,0.0831271103679441
1028,chhattisgarh,2020,2,Realme,227611,0.06691178243080285
1029,chhattisgarh,2020,2,Apple,50835,0.014944183101299425
1030,chhattisgarh,2020,2,OnePlus,45570,0.013396408457287593
1031,chhattisgarh,2020,2,Motorola,36651,0.010774451752645327
1032,chhattisgarh,2020,2,Lenovo,30902,0.009084393551615125
1033,chhattisgarh,2020,2,Others,260036,0.07644389882815968
1034,chhattisgarh,2020,3,Xiaomi,879885,0.23158610364937915
1035,chhattisgarh,2020,3,Vivo,837832,0.2205177362868632
1036,chhattisgarh,2020,3,Samsung,638573,0.1680726833230422
1037,chhattisgarh,2020,3,Oppo,424680,0.1117759553780532
1038,chhattisgarh,2020,3,Micromax,300759,0.07915989583580084
1039,chhattisgarh,2020,3,Realme,264356,0.06957861085975471
1040,chhattisgarh,2020,3,Apple,54717,0.014401537511587398
1041,chhattisgarh,2020,3,OnePlus,48306,0.012714159603683332
1042,chhattisgarh,2020,3,Motorola,38887,0.01023507482524808
1043,chhattisgarh,2020,3,Lenovo,32625,0.008586913780279235
1044,chhattisgarh,2020,3,Others,278766,0.0733713289463087
1045,chhattisgarh,2020,4,Xiaomi,962085,0.22958162802901064
1046,chhattisgarh,2020,4,Vivo,951506,0.22705716912681498
1047,chhattisgarh,2020,4,Samsung,697989,0.1665605959622498
1048,chhattisgarh,2020,4,Oppo,473974,0.11310406311648377
1049,chhattisgarh,2020,4,Micromax,315002,0.07516869298699638
1050,chhattisgarh,2020,4,Realme,302527,0.07219179301489213
1051,chhattisgarh,2020,4,Apple,59187,0.014123749791497687
1052,chhattisgarh,2020,4,OnePlus,51351,0.012253850939280548
1053,chhattisgarh,2020,4,Motorola,41093,0.009805992028351064
1054,chhattisgarh,2020,4,Lenovo,34335,0.008193335514404735
1055,chhattisgarh,2020,4,Others,301552,0.07195912949001826
1056,chhattisgarh,2021,1,Vivo,1059097,0.23459630869160633
1057,chhattisgarh,2021,1,Xiaomi,1035868,0.22945094650608666
1058,chhattisgarh,2021,1,Samsung,741544,0.16425642328550502
1059,chhattisgarh,2021,1,Oppo,511992,0.11340928477715724
1060,chhattisgarh,2021,1,Realme,338436,0.07496559458515364
1061,chhattisgarh,2021,1,Micromax,315253,0.0698304216742706
1062,chhattisgarh,2021,1,Apple,63748,0.014120562598584002
1063,chhattisgarh,2021,1,OnePlus,54838,0.012146944402665958
1064,chhattisgarh,2021,1,Motorola,42166,0.009340020746249183
1065,chhattisgarh,2021,1,Huawei,35061,0.007766220826833056
1066,chhattisgarh,2021,1,Others,316548,0.07011727190588832
1067,chhattisgarh,2021,2,Vivo,1169224,0.2417222876316271
1068,chhattisgarh,2021,2,Xiaomi,1101581,0.22773795212169387
1069,chhattisgarh,2021,2,Samsung,778803,0.16100767925938406
1070,chhattisgarh,2021,2,Oppo,550796,0.11387011311634869
1071,chhattisgarh,2021,2,Realme,397105,0.08209644091291085
1072,chhattisgarh,2021,2,Micromax,302906,0.06262198796581804
1073,chhattisgarh,2021,2,Apple,69177,0.014301470626238487
1074,chhattisgarh,2021,2,OnePlus,61100,0.012631652937582888
1075,chhattisgarh,2021,2,Motorola,41735,0.008628183884615743
1076,chhattisgarh,2021,2,Huawei,34225,0.007075586281322003
1077,chhattisgarh,2021,2,Others,330403,0.06830664526245825
1078,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Xiaomi,12990,0.24390701866386272
1079,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Samsung,10123,0.19007473055691163
1080,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Vivo,8579,0.16108378084043712
1081,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Oppo,5623,0.1055803822899846
1082,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Realme,3008,0.05647977768598145
1083,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Lenovo,1714,0.032182958428780654
1084,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Motorola,1527,0.028671748845243906
1085,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Apple,1436,0.02696308535806827
1086,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,OnePlus,1090,0.020466408802433438
1087,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Micromax,847,0.015903713996019378
1088,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,6321,0.11868639453227683
1089,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Xiaomi,17620,0.24657840969520559
1090,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Samsung,13325,0.18647317305270228
1091,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Vivo,12204,0.17078563631783705
1092,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Oppo,7585,0.10614626773769208
1093,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Realme,3991,0.05585098939237034
1094,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Lenovo,2117,0.029625794172800805
1095,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Motorola,1935,0.027078843516471215
1096,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Apple,1812,0.025357552688292425
1097,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,OnePlus,1328,0.01858434325058076
1098,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Huawei,1132,0.015841473312995045
1099,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,8409,0.11767751686305242
1100,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Xiaomi,22407,0.24327141259621962
1101,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Samsung,17165,0.1863593429381046
1102,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Vivo,16781,0.1821902786976017
1103,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Oppo,9875,0.10721226399730747
1104,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Realme,5100,0.05537038444417905
1105,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Lenovo,2523,0.027392054892679166
1106,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Motorola,2378,0.02581779886436427
1107,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Apple,2146,0.02329898921906044
1108,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,OnePlus,1545,0.01677396940514836
1109,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Huawei,1514,0.016437404323232763
1110,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,10673,0.11587610062210256
1111,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Xiaomi,28477,0.24441469045841166
1112,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Vivo,22409,0.19233377106024324
1113,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Samsung,21520,0.18470359021894928
1114,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Oppo,12699,0.10899400056647011
1115,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Realme,6489,0.0556943121250354
1116,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Lenovo,2931,0.02515642299868682
1117,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Motorola,2811,0.02412647732832093
1118,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Apple,2546,0.021852013972929595
1119,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Huawei,2029,0.017414664709769892
1120,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,OnePlus,1795,0.015406270652556411
1121,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Others,12805,0.10990378590862665
1122,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Xiaomi,34460,0.24521105513335043
1123,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Vivo,27883,0.1984103264736857
1124,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Samsung,25799,0.18358096376625965
1125,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Oppo,15701,0.11172544331540148
1126,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Realme,7762,0.0552329718498278
1127,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Lenovo,3296,0.023453732957618195
1128,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Motorola,3175,0.022592719096006603
1129,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Apple,2928,0.020835112287592862
1130,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Huawei,2510,0.017860700765661913
1131,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,OnePlus,2058,0.014644351464435146
1132,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,14960,0.10645262289016025
1133,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Xiaomi,38996,0.2459074284272922
1134,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Vivo,32183,0.20294488586202547
1135,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Samsung,28908,0.18229284903518728
1136,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Oppo,18106,0.11417581031655946
1137,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Realme,8833,0.05570059276075167
1138,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Lenovo,3513,0.022152856602345818
1139,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Motorola,3454,0.021780804641190567
1140,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Apple,3276,0.020658342792281497
1141,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Huawei,2827,0.01782696430823559
1142,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,OnePlus,2202,0.013885735906167235
1143,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Others,16282,0.10267372934796318
1144,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Xiaomi,43202,0.2441770427685682
1145,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Vivo,37115,0.2097734119336005
1146,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Samsung,31867,0.18011179625725574
1147,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Oppo,20623,0.116560880353136
1148,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Realme,10150,0.057367644648418294
1149,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Lenovo,3660,0.020686263981597137
1150,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Motorola,3640,0.02057322428770863
1151,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Apple,3605,0.020375404823403737
1152,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Huawei,3096,0.017498544613941184
1153,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,OnePlus,2366,0.013372595787010609
1154,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Others,17605,0.09950319054536
1155,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Xiaomi,48012,0.2429781677952206
1156,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Vivo,42886,0.21703660968228422
1157,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Samsung,35031,0.17728418303828986
1158,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Oppo,23415,0.11849816293687183
1159,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Realme,12044,0.0609520339274689
1160,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Apple,3874,0.01960546159374083
1161,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Motorola,3849,0.019478942094555612
1162,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Lenovo,3794,0.01920059919634814
1163,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Huawei,3405,0.017231955789026206
1164,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,OnePlus,2529,0.012798712537576291
1165,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Others,18759,0.0949351714086175
1166,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Xiaomi,52683,0.24111654217926187
1167,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Vivo,48874,0.2236837287639133
1168,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Samsung,38134,0.174529510837727
1169,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Oppo,26282,0.12028595489162273
1170,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Realme,13927,0.06374029730521383
1171,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Apple,4178,0.01912163151728178
1172,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Motorola,4028,0.018435120093731692
1173,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Lenovo,3944,0.018050673696543645
1174,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Huawei,3732,0.017080404217926188
1175,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,OnePlus,2682,0.012274824253075571
1176,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,20032,0.0916813122437024
1177,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Xiaomi,58073,0.2372127411014076
1178,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Vivo,56525,0.230889573308716
1179,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Samsung,42346,0.17297213394658803
1180,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Oppo,29921,0.12221931752269069
1181,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Realme,16175,0.06607056785968123
1182,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Apple,4502,0.0183894711903731
1183,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Motorola,4308,0.017597032849428547
1184,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Lenovo,4157,0.01698023805828098
1185,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Huawei,4069,0.016620781491254587
1186,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,OnePlus,2817,0.011506694878560866
1187,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,21921,0.08954144779301837
1188,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Vivo,63527,0.23708881640330515
1189,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Xiaomi,62612,0.2336739492285759
1190,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Samsung,46194,0.17240040903764192
1191,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Oppo,33220,0.12398020496667239
1192,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Realme,18327,0.06839811006695379
1193,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Apple,4852,0.018108126264247272
1194,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Motorola,4473,0.016693662155807514
1195,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Huawei,4325,0.01614131205541415
1196,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Lenovo,4294,0.01602561710195338
1197,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,OnePlus,2971,0.011088055055869466
1198,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,23151,0.08640173766355908
1199,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Vivo,71995,0.2428219215967999
1200,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Xiaomi,68314,0.23040678869315634
1201,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Samsung,50714,0.1710461967061617
1202,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Oppo,36932,0.12456280586725488
1203,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Realme,20993,0.07080436974903286
1204,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Apple,5335,0.01799367944605775
1205,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Motorola,4712,0.01589244940015447
1206,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Huawei,4635,0.01563274681021137
1207,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Lenovo,4516,0.015231388262117486
1208,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,OnePlus,3173,0.010701770362200795
1209,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,25174,0.08490588310685244
1210,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Vivo,79699,0.2479775728384921
1211,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Xiaomi,73383,0.22832580368143973
1212,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Samsung,54230,0.16873265379780705
1213,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Oppo,40045,0.12459707028089957
1214,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Realme,23882,0.07430708534020336
1215,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Apple,5784,0.017996490311018184
1216,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Huawei,4871,0.015155758005700133
1217,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Motorola,4859,0.015118420888872294
1218,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Lenovo,4531,0.014097873028911374
1219,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Tecno,3575,0.011123349388293569
1220,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Others,26537,0.08256792243836264
1221,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Vivo,87001,0.2521811973541569
1222,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Xiaomi,77605,0.22494594108883054
1223,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Samsung,57137,0.1656173730557633
1224,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Oppo,43131,0.12501956555766186
1225,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Realme,27996,0.08114923737804136
1226,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Apple,6273,0.0181829249204334
1227,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Huawei,4834,0.014011837887035717
1228,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Motorola,4803,0.013921981251847858
1229,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Tecno,4453,0.012907470854565587
1230,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Lenovo,4280,0.012406012858194636
1231,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Others,27481,0.07965645779346887
1232,delhi,2018,1,Xiaomi,529823,0.25386555580152004
1233,delhi,2018,1,Samsung,407203,0.19511198252821485
1234,delhi,2018,1,Vivo,223992,0.10732613264258833
1235,delhi,2018,1,Oppo,186309,0.08927026164554087
1236,delhi,2018,1,Apple,138507,0.06636585527129087
1237,delhi,2018,1,Realme,88082,0.042204634162936475
1238,delhi,2018,1,OnePlus,86368,0.0413833682634874
1239,delhi,2018,1,Motorola,83639,0.040075763456254895
1240,delhi,2018,1,Lenovo,52568,0.025188043058482372
1241,delhi,2018,1,Huawei,37398,0.01791931278156148
1242,delhi,2018,1,Others,253133,0.12128909038812241
1243,delhi,2018,2,Xiaomi,708839,0.2571853181676845
1244,delhi,2018,2,Samsung,532749,0.193295263195896
1245,delhi,2018,2,Vivo,313719,0.11382545377758249
1246,delhi,2018,2,Oppo,254431,0.09231421759626957
1247,delhi,2018,2,Apple,176650,0.06409323761012227
1248,delhi,2018,2,Realme,113976,0.04135347211916952
1249,delhi,2018,2,Motorola,107679,0.03906875591633374
1250,delhi,2018,2,OnePlus,106333,0.03858039193205282
1251,delhi,2018,2,Lenovo,66497,0.02412684982372092
1252,delhi,2018,2,Huawei,50115,0.018183032000177058
1253,delhi,2018,2,Others,325153,0.11797400786099115
1254,delhi,2018,3,Xiaomi,908753,0.25927990753545527
1255,delhi,2018,3,Samsung,673829,0.1922528132668704
1256,delhi,2018,3,Vivo,424455,0.1211029324282414
1257,delhi,2018,3,Oppo,332529,0.09487516230797301
1258,delhi,2018,3,Apple,218858,0.062443240356174524
1259,delhi,2018,3,Realme,140759,0.040160506215421735
1260,delhi,2018,3,Motorola,133126,0.03798270483901018
1261,delhi,2018,3,OnePlus,126799,0.03617752348062476
1262,delhi,2018,3,Lenovo,80056,0.022841093539893026
1263,delhi,2018,3,Huawei,63709,0.018177066407677685
1264,delhi,2018,3,Others,402038,0.11470704962265804
1265,delhi,2018,4,Xiaomi,1206379,0.260539406299315
1266,delhi,2018,4,Samsung,892643,0.19278243177081117
1267,delhi,2018,4,Vivo,605041,0.130669568126388
1268,delhi,2018,4,Oppo,464753,0.1003718323145757
1269,delhi,2018,4,Apple,279775,0.06042248115840117
1270,delhi,2018,4,Realme,181855,0.03927488271311248
1271,delhi,2018,4,Motorola,165627,0.03577015203939777
1272,delhi,2018,4,OnePlus,155837,0.03365582413111166
1273,delhi,2018,4,Lenovo,98258,0.021220595670314295
1274,delhi,2018,4,Huawei,84942,0.018344764166050978
1275,delhi,2018,4,Others,495203,0.1069480616105218
1276,delhi,2019,1,Xiaomi,1428603,0.25978081062862424
1277,delhi,2019,1,Samsung,1061515,0.19302859310420323
1278,delhi,2019,1,Vivo,755967,0.13746696602799321
1279,delhi,2019,1,Oppo,576484,0.10482931985613345
1280,delhi,2019,1,Apple,324092,0.058933715299668336
